image_id,image_filename,ground_truth_label,ground_truth_subtype,normalized_prediction,predicted_subtype,is_correct,success,processing_time_ms,confidence,reasoning,full_raw_response
10,acne-cystic-146.jpg,acne,cystic_acne,acne,comedonal,True,True,5839.29,high,"The back shows numerous open comedones (blackheads) and some closed comedones with scattered mild inflammatory papules. There are no large, deep nodules or cysts, and pustules are not the dominant feature, so this is best classified as predominantly comedonal acne with mild inflammatory change.","{
  ""classification"": ""Comedonal acne (blackheads and whiteheads)"",
  ""confidence"": ""high"",
  ""reasoning"": ""The back shows numerous open comedones (blackheads) and some closed comedones with scattered mild inflammatory papules. There are no large, deep nodules or cysts, and pustules are not the dominant feature, so this is best classified as predominantly comedonal acne with mild inflammatory change."",
  ""key_features"": [
    ""Numerous dark follicular plugs consistent with open comedones (blackheads)"",
    ""Some small, skin-colored to slightly erythematous bumps suggesting closed comedones"",
    ""Scattered superficial red papules without prominent pus heads"",
    ""Lesions centered on hair follicles over the upper back, typical acne distribution""
  ]
}"
11,acne-cystic-21.jpg,acne,cystic_acne,acne,papular,True,True,4711.38,high,"The cheek shows multiple discrete, inflamed erythematous papules without obvious white or yellow purulent centers, consistent with inflammatory papular acne. There are no deep nodules, cysts, or widespread comedones, and the pattern/localization is typical for acne rather than rosacea or dermatitis.","{
  ""classification"": ""Papular acne (small red bumps without pus)"",
  ""confidence"": ""high"",
  ""reasoning"": ""The cheek shows multiple discrete, inflamed erythematous papules without obvious white or yellow purulent centers, consistent with inflammatory papular acne. There are no deep nodules, cysts, or widespread comedones, and the pattern/localization is typical for acne rather than rosacea or dermatitis."",
  ""key_features"": [
    ""Multiple small, raised red papules on the cheek"",
    ""Lack of visible white/yellow pus heads in most lesions"",
    ""No deep, large nodules or cystic swellings"",
    ""Distribution typical of acne on the lower face and cheek"",
    ""Background skin relatively normal without diffuse erythema or scaling""
  ]
}"
12,acne-cystic-33.jpg,acne,cystic_acne,acne,pustular,True,True,4995.98,high,"The forehead shows multiple inflamed lesions, several of which have visible yellow-white centers consistent with pustules, along with surrounding erythema. There are also smaller papules and comedonal elements, but the presence of numerous pustules indicates pustular acne rather than purely comedonal or papular acne.","{
  ""classification"": ""Pustular acne (pus-filled pimples with white/yellow centers)"",
  ""confidence"": ""high"",
  ""reasoning"": ""The forehead shows multiple inflamed lesions, several of which have visible yellow-white centers consistent with pustules, along with surrounding erythema. There are also smaller papules and comedonal elements, but the presence of numerous pustules indicates pustular acne rather than purely comedonal or papular acne."",
  ""key_features"": [
    ""Multiple small inflamed bumps scattered across the forehead"",
    ""Several lesions with yellow-white pus-filled centers"",
    ""Background erythema around individual lesions"",
    ""Presence of some comedonal lesions mixed with inflammatory pustules""
  ]
}"
13,acne-cystic-100.jpg,acne,cystic_acne,acne,pustular,True,True,5548.1,high,"The back shows numerous inflamed follicular lesions, many of which appear pustular with central lighter areas, consistent with pustular acne. There is widespread inflammatory involvement of the upper back without clear deep nodules or cysts, favoring a diagnosis of moderate to severe pustular acne rather than nodular/cystic forms or a non-acne rash.","{
    ""classification"": ""Pustular acne (pus-filled pimples with white/yellow centers)"",
    ""confidence"": ""high"",
    ""reasoning"": ""The back shows numerous inflamed follicular lesions, many of which appear pustular with central lighter areas, consistent with pustular acne. There is widespread inflammatory involvement of the upper back without clear deep nodules or cysts, favoring a diagnosis of moderate to severe pustular acne rather than nodular/cystic forms or a non-acne rash."",
    ""key_features"": [
        ""Numerous discrete follicle-centered red papules and pustules"",
        ""Some lesions with central white/yellow heads indicating pus"",
        ""Predominant involvement of the upper back and shoulders"",
        ""Absence of large deep nodules or cysts"",
        ""Pattern typical of inflammatory truncal acne rather than diffuse dermatitis or rosacea""
    ]
}"
14,acne-cystic-128.jpg,acne,cystic_acne,acne,papular,True,True,3789.92,high,"The cheek shows numerous small, inflamed, erythematous papules without obvious white or yellow pus-filled centers, consistent with papular inflammatory acne. There are no deep nodules, cysts, or features suggestive of rosacea or dermatitis.","{
  ""classification"": ""Papular acne (small red bumps without pus)"",
  ""confidence"": ""high"",
  ""reasoning"": ""The cheek shows numerous small, inflamed, erythematous papules without obvious white or yellow pus-filled centers, consistent with papular inflammatory acne. There are no deep nodules, cysts, or features suggestive of rosacea or dermatitis."",
  ""key_features"": [
    ""Multiple small red raised bumps (papules)"",
    ""Inflammation and erythema around follicles"",
    ""Lack of prominent white/yellow pustule heads"",
    ""Lesions localized to typical acne-prone area of the face""
  ]
}"
15,acne-cystic-109.jpg,acne,cystic_acne,acne,papular,True,True,4766.8,high,"The back shows numerous small, inflamed, erythematous papules scattered over the upper and mid-back without obvious white or yellow pustular centers or large deep nodules/cysts. This pattern is typical of inflammatory papular acne on the trunk rather than a non-acne dermatosis.","{
  ""classification"": ""Papular acne (small red bumps without pus)"",
  ""confidence"": ""high"",
  ""reasoning"": ""The back shows numerous small, inflamed, erythematous papules scattered over the upper and mid-back without obvious white or yellow pustular centers or large deep nodules/cysts. This pattern is typical of inflammatory papular acne on the trunk rather than a non-acne dermatosis."",
  ""key_features"": [
    ""Multiple discrete red papules distributed over the upper and mid-back"",
    ""Inflammatory lesions without clear visible pus heads"",
    ""Absence of large deep nodules or cysts"",
    ""Typical truncal distribution consistent with acne""
  ]
}"
16,acne-cystic-102.jpg,acne,cystic_acne,acne,pustular,True,True,4272.67,high,"The back shows numerous inflamed follicular lesions, many of which appear to be pustules and papules consistent with inflammatory acne rather than a diffuse rash or eczema. The distribution over the upper back and shoulders and the presence of discrete, follicle-based lesions are typical of truncal pustular acne.","{
  ""classification"": ""Pustular acne (pus-filled pimples with white/yellow centers)"",
  ""confidence"": ""high"",
  ""reasoning"": ""The back shows numerous inflamed follicular lesions, many of which appear to be pustules and papules consistent with inflammatory acne rather than a diffuse rash or eczema. The distribution over the upper back and shoulders and the presence of discrete, follicle-based lesions are typical of truncal pustular acne."",
  ""key_features"": [
    ""Multiple discrete, inflamed bumps centered on hair follicles"",
    ""Presence of pustular lesions (raised, red with pale centers) among papules"",
    ""Predominant involvement of upper back and shoulders"",
    ""No uniform erythematous plaque or scaling pattern suggestive of dermatitis or other non-acne conditions""
  ]
}"
17,acne-cystic-55.jpg,acne,cystic_acne,acne,pustular,True,True,4454.32,high,"The forehead shows numerous inflamed papules and multiple pustules with yellow-white centers, consistent with inflammatory acne. There are no features suggesting rosacea, eczema, or other non-acne dermatoses; instead, the pattern and morphology are typical of pustular acne.","{
  ""classification"": ""Pustular acne (pus-filled pimples with white/yellow centers)"",
  ""confidence"": ""high"",
  ""reasoning"": ""The forehead shows numerous inflamed papules and multiple pustules with yellow-white centers, consistent with inflammatory acne. There are no features suggesting rosacea, eczema, or other non-acne dermatoses; instead, the pattern and morphology are typical of pustular acne."",
  ""key_features"": [
    ""Multiple small erythematous (red) bumps across the forehead"",
    ""Several lesions with visible yellow-white pus-filled centers"",
    ""Background inflammatory redness around follicles"",
    ""Distribution and morphology typical of inflammatory acne rather than diffuse dermatitis or rosacea""
  ]
}"
18,acne-cystic-99.jpg,acne,cystic_acne,acne,conglobata,True,True,5719.19,high,"The image shows numerous inflammatory nodules and pustules with large ulcerated and crusted lesions on the posterior neck, consistent with a severe, destructive form of acne. The lesions appear deep, some coalescing with hemorrhagic and yellow-brown crusts, which is characteristic of acne conglobata rather than simple papular or pustular acne. There is marked inflammation and scarring potential, supporting a diagnosis of a severe nodulocystic acne variant.","{
  ""classification"": ""Acne conglobata (severe, interconnected lesions)"",
  ""confidence"": ""high"",
  ""reasoning"": ""The image shows numerous inflammatory nodules and pustules with large ulcerated and crusted lesions on the posterior neck, consistent with a severe, destructive form of acne. The lesions appear deep, some coalescing with hemorrhagic and yellow-brown crusts, which is characteristic of acne conglobata rather than simple papular or pustular acne. There is marked inflammation and scarring potential, supporting a diagnosis of a severe nodulocystic acne variant."",
  ""key_features"": [
    ""Multiple deep inflammatory nodules and pustules"",
    ""Large ulcerated lesions with hemorrhagic and yellow-brown crusts"",
    ""Coalescing, grouped lesions suggesting interconnected inflammatory process"",
    ""Marked erythema and swelling of surrounding skin"",
    ""Distribution on posterior neck typical for severe truncal/nuchal acne variants""
  ]
}"
19,acne-cystic-49.jpg,acne,cystic_acne,non_acne,other,False,True,5634.08,high,"The image shows irregular, elongated erosions with bright red, moist bases and overlying crusts, rather than discrete follicular papules, pustules, comedones, or nodules typical of acne. This pattern is more consistent with an erosive or ulcerative dermatitis or excoriated lesions, not an acneiform eruption.","{
  ""classification"": ""Not acne"",
  ""confidence"": ""high"",
  ""reasoning"": ""The image shows irregular, elongated erosions with bright red, moist bases and overlying crusts, rather than discrete follicular papules, pustules, comedones, or nodules typical of acne. This pattern is more consistent with an erosive or ulcerative dermatitis or excoriated lesions, not an acneiform eruption."",
  ""key_features"": [
    ""Irregular, elongated red erosions/ulcers"",
    ""Moist, bright red bases suggesting open erosions"",
    ""Yellow-brown crusts and scabs over some lesions"",
    ""Absence of comedones, classic pustules, or nodulocystic lesions"",
    ""Lesions not centered on hair follicles and not in typical acne morphology""
  ]
}"
20,acne-cystic-107.jpg,acne,cystic_acne,acne,pustular,True,True,5765.01,high,"The chest shows multiple inflamed papules and pustules, several with central yellowish-white material consistent with pus. The distribution around hair follicles and the presence of both red bumps and pustular lesions are characteristic of inflammatory/pustular acne rather than a non-acne rash.","{
    ""classification"": ""Pustular acne (pus-filled pimples with white/yellow centers)"",
    ""confidence"": ""high"",
    ""reasoning"": ""The chest shows multiple inflamed papules and pustules, several with central yellowish-white material consistent with pus. The distribution around hair follicles and the presence of both red bumps and pustular lesions are characteristic of inflammatory/pustular acne rather than a non-acne rash."",
    ""key_features"": [
        ""Multiple erythematous (red) papules and pustules on the central chest"",
        ""Visible white/yellow centers in several lesions indicating pus"",
        ""Inflammatory halos around lesions"",
        ""Follicular-based distribution typical of acneiform eruption""
    ]
}"
21,acne-cystic-122.jpg,acne,cystic_acne,acne,papular,True,True,5021.26,medium,"The image shows multiple erythematous papules and some slightly larger inflamed lesions without clear white or yellow pustular centers. There is no obvious presence of open or closed comedones, deep nodules, or cysts, which makes papular inflammatory acne the closest match among the listed acne types. Some lesions may be post-inflammatory, but the predominant morphology is inflamed papules.","{
  ""classification"": ""Papular acne (small red bumps without pus)"",
  ""confidence"": ""medium"",
  ""reasoning"": ""The image shows multiple erythematous papules and some slightly larger inflamed lesions without clear white or yellow pustular centers. There is no obvious presence of open or closed comedones, deep nodules, or cysts, which makes papular inflammatory acne the closest match among the listed acne types. Some lesions may be post-inflammatory, but the predominant morphology is inflamed papules."",
  ""key_features"": [
    ""Multiple discrete red to violaceous papules"",
    ""Inflammatory appearance without distinct pus-filled heads"",
    ""No clearly visible blackheads or whiteheads"",
    ""No large deep nodules or cystic swellings""
  ]
}"
22,acne-cystic-28.jpg,acne,cystic_acne,acne,pustular,True,True,4695.68,high,"The forehead shows multiple inflamed lesions, many with visible yellowish-white centers consistent with pustules, along with surrounding erythema. There are no deep nodules or cysts, and the pattern is typical of inflammatory acne rather than a diffuse rash of dermatitis or rosacea.","{
    ""classification"": ""Pustular acne (pus-filled pimples with white/yellow centers)"",
    ""confidence"": ""high"",
    ""reasoning"": ""The forehead shows multiple inflamed lesions, many with visible yellowish-white centers consistent with pustules, along with surrounding erythema. There are no deep nodules or cysts, and the pattern is typical of inflammatory acne rather than a diffuse rash of dermatitis or rosacea."",
    ""key_features"": [
        ""Multiple small erythematous bumps on the forehead"",
        ""Presence of yellow-white pus-filled centers in several lesions"",
        ""Clustered inflammatory lesions without deep nodules or cysts"",
        ""Distribution and morphology typical of inflammatory acne""
    ]
}"
23,acne-cystic-103.jpg,acne,cystic_acne,acne,conglobata,True,True,4990.59,high,"The image shows numerous deeply inflamed nodules and abscess-like lesions on the neck and upper back, many with ulceration, crusting, and scarring. The lesions appear grouped and some are coalescing, which is characteristic of severe nodulocystic acne such as acne conglobata rather than simple papular or pustular acne or a non-acne dermatosis.","{
  ""classification"": ""Acne conglobata (severe, interconnected lesions)"",
  ""confidence"": ""high"",
  ""reasoning"": ""The image shows numerous deeply inflamed nodules and abscess-like lesions on the neck and upper back, many with ulceration, crusting, and scarring. The lesions appear grouped and some are coalescing, which is characteristic of severe nodulocystic acne such as acne conglobata rather than simple papular or pustular acne or a non-acne dermatosis."",
  ""key_features"": [
    ""Multiple large, inflamed nodules and cystic lesions"",
    ""Ulcerated and crusted areas with hemorrhagic crusts"",
    ""Evidence of scarring and tissue destruction"",
    ""Lesions clustered and some appearing interconnected on the neck and upper back""
  ]
}"
24,acne-cystic-108.jpg,acne,cystic_acne,acne,nodular,True,True,4597.29,high,"The image shows multiple inflamed lesions, including several larger, deep-seated, violaceous nodules on the cheek and jaw area, consistent with nodular acne. While there are scattered smaller inflammatory papules, the presence of prominent deep nodules without obvious large cystic cavities favors nodular rather than purely pustular or cystic acne.","{
  ""classification"": ""Nodular acne (large, painful lumps beneath the skin)"",
  ""confidence"": ""high"",
  ""reasoning"": ""The image shows multiple inflamed lesions, including several larger, deep-seated, violaceous nodules on the cheek and jaw area, consistent with nodular acne. While there are scattered smaller inflammatory papules, the presence of prominent deep nodules without obvious large cystic cavities favors nodular rather than purely pustular or cystic acne."",
  ""key_features"": [
    ""Multiple erythematous to violaceous nodules on the cheek/jaw"",
    ""Deep, raised lesions suggesting involvement below the superficial dermis"",
    ""Background of smaller inflammatory papules"",
    ""Distribution and morphology typical of inflammatory nodular acne rather than a non-acne dermatosis""
  ]
}"
25,acne-cystic-9.jpg,acne,cystic_acne,acne,pustular,True,True,5131.28,medium,"The image shows multiple inflamed follicular lesions, some with central erosion/crusting suggestive of prior pustules, on a hair-bearing area. The pattern of discrete, inflamed papules and pustule-like lesions around follicles is most consistent with an acneiform pustular process rather than a purely non-acne dermatosis. There are no clear signs of a symmetric eczematous rash or diffuse background erythema typical of rosacea.","{
  ""classification"": ""Pustular acne (pus-filled pimples with white/yellow centers)"",
  ""confidence"": ""medium"",
  ""reasoning"": ""The image shows multiple inflamed follicular lesions, some with central erosion/crusting suggestive of prior pustules, on a hair-bearing area. The pattern of discrete, inflamed papules and pustule-like lesions around follicles is most consistent with an acneiform pustular process rather than a purely non-acne dermatosis. There are no clear signs of a symmetric eczematous rash or diffuse background erythema typical of rosacea."",
  ""key_features"": [
    ""Multiple erythematous papules and pustule-like lesions"",
    ""Some lesions with central erosion/crust indicating prior pus-filled centers"",
    ""Follicular distribution in a hair-bearing region"",
    ""Inflammatory appearance with surrounding redness""
  ]
}"
26,acne-cystic-117.jpg,acne,cystic_acne,acne,pustular,True,True,4866.16,high,"The face shows numerous inflamed papules and pustules on a background of intense erythema, consistent with a severe inflammatory acne pattern. Many lesions appear to have central whitish/yellowish material, indicating pustules rather than purely solid papules or non-acne dermatoses. There is no clear evidence of deep nodules or cysts dominating the picture, so this best fits severe pustular acne.","{
  ""classification"": ""Pustular acne (pus-filled pimples with white/yellow centers)"",
  ""confidence"": ""high"",
  ""reasoning"": ""The face shows numerous inflamed papules and pustules on a background of intense erythema, consistent with a severe inflammatory acne pattern. Many lesions appear to have central whitish/yellowish material, indicating pustules rather than purely solid papules or non-acne dermatoses. There is no clear evidence of deep nodules or cysts dominating the picture, so this best fits severe pustular acne."",
  ""key_features"": [
    ""Diffuse facial erythema involving forehead, cheeks, nose, and chin"",
    ""Numerous small, inflamed bumps (papules) and pustules"",
    ""Multiple lesions with central white/yellow material suggesting pus"",
    ""Confluent inflammatory changes but without clearly visible large deep nodules or cysts""
  ]
}"
27,acne-cystic-106.jpg,acne,cystic_acne,acne,pustular,True,True,5363.89,high,"The cheek shows multiple inflamed red papules with visible white/yellow centers consistent with pustules, along with surrounding erythema. There are also scattered comedones, but the presence of numerous inflamed pustules makes this best classified as pustular acne rather than purely comedonal or a non-acne condition.","{
  ""classification"": ""Pustular acne (pus-filled pimples with white/yellow centers)"",
  ""confidence"": ""high"",
  ""reasoning"": ""The cheek shows multiple inflamed red papules with visible white/yellow centers consistent with pustules, along with surrounding erythema. There are also scattered comedones, but the presence of numerous inflamed pustules makes this best classified as pustular acne rather than purely comedonal or a non-acne condition."",
  ""key_features"": [
    ""Multiple small red inflamed bumps (papules) on the cheek"",
    ""Several lesions with white/yellow centers indicating pus (pustules)"",
    ""Background comedones (small plugged follicles) visible on nearby skin"",
    ""Localized inflammatory pattern typical of acne vulgaris rather than diffuse rash""
  ]
}"
28,acne-cystic-19.jpg,acne,cystic_acne,acne,papular,True,True,5016.66,high,"The image shows multiple small, erythematous, raised bumps on the lower face without visible white or yellow pus-filled centers. There are no deep nodules or cysts, and the lesions are consistent with inflamed papules typical of inflammatory (papular) acne rather than another dermatosis.","{
  ""classification"": ""Papular acne (small red bumps without pus)"",
  ""confidence"": ""high"",
  ""reasoning"": ""The image shows multiple small, erythematous, raised bumps on the lower face without visible white or yellow pus-filled centers. There are no deep nodules or cysts, and the lesions are consistent with inflamed papules typical of inflammatory (papular) acne rather than another dermatosis."",
  ""key_features"": [
    ""Multiple discrete red papules on the cheek and perioral area"",
    ""Inflammatory appearance without obvious pustular white/yellow heads"",
    ""Lesions confined to hair-bearing facial skin typical of acne distribution"",
    ""Absence of diffuse background flushing or scaling that would suggest rosacea or dermatitis""
  ]
}"
29,acne-cystic-38.jpg,acne,cystic_acne,acne,nodular,True,True,5034.6,high,"The forehead shows multiple deep, violaceous-red nodules and plaques with surrounding inflammation, some with overlying crusts, indicating lesions that extend deeper than typical superficial pustules. While a few small pustules are present, the dominant feature is these larger, indurated nodular lesions consistent with nodular acne rather than purely pustular or comedonal acne.","{
  ""classification"": ""Nodular acne (large, painful lumps beneath the skin)"",
  ""confidence"": ""high"",
  ""reasoning"": ""The forehead shows multiple deep, violaceous-red nodules and plaques with surrounding inflammation, some with overlying crusts, indicating lesions that extend deeper than typical superficial pustules. While a few small pustules are present, the dominant feature is these larger, indurated nodular lesions consistent with nodular acne rather than purely pustular or comedonal acne."",
  ""key_features"": [
    ""Multiple deep, raised, violaceous-red nodules"",
    ""Coalescing inflamed plaques on the forehead"",
    ""Overlying yellowish crusts on some lesions suggesting prior pustulation"",
    ""Marked surrounding erythema and induration"",
    ""Distribution and morphology typical of inflammatory nodular acne""
  ]
}"
